Crater name ,Interior volume
Houzeau Q,0
Humboldt,0
Humboldt N,0
Humboldtianum,0
Hume Z,0
Humorum,0
Hypatia A,0
Hypatia C,0
Icarus E,0
Ideler M,0
Igor,0
Imbrium,0
Index,0
Ingenii,0
Inghirami C,0
Inghirami L,0
Inghirami M,0
Inghirami N,0
Insularum,0
Isidorus D,0
Isidorus E,0
Isidorus F,0
Izsak T,0
J. Herschel,0
J. Herschel F,0
Jackson Q,0
Jackson X,0
Jacobi J,0
Jacobi O,0
Jacobi P,0
Janssen,0
Janssen K,0
Janssen M,0
Jeans Y,0
Joliot,0
Joule K,0
Julius Caesar A,0
Kant B,0
Kant C,0
Kastner R,0
Keeler,0
Keeler-Heaviside,0
Kekule K,0
Kies A,0
Kirchhoff G,0
Kirkwood T,0
Kirkwood Y,0
Klaproth B,0
Knox-Shaw,0
Kohlschutter Q,0
Kolya,0
Kopff C,0
Korolev,0
Korolev P,0
Kosberg,0
Kostya,0
Koval'skiy D,0
Koval'skiy M,0
Koval'skiy Y,0
Krafft H,0
Krasovskiy F,0
Krasovskiy Z,0
Kugler R,0
Kuhn,0
Kunowsky,0
Kurchatov X,0
L. Clark,0
La Caille C,0
La Caille M,0
La Condamine A,0
La Condamine B,0
Lacroix A,0
Lacroix F,0
Lade D,0
Lagrange,0
Lagrange B,0
Lagrange F,0
Lagrange G,0
Lagrange L,0
Lagrange Y,0
Lalande W,0
Lallemand,0
Lamarck G,0
Lamb A,0
Lame J,0
Lame M,0
Landau,0
Langevin K,0
Langley K,0
Langrenus M,0
Lansberg C,0
Last,0
Lauritsen G,0
Lavoisier G,0
Lavoisier T,0
Lavoisier W,0
Le Gentil B,0
Le Gentil C,0
Le Gentil G,0
Le Monnier T,0
Lee A,0
Legendre G,0
Lehmann C,0
Lehmann H,0
Leibnitz,0
Lents J,0
Leonid,0
Lepaute,0
Leucippus K,0
Leuschner L,0
Leuschner Z,0
Lev,0
Levi-Civita A,0
Levi-Civita F,0
Lexell D,0
Lexell E,0
Licetus E,0
Lilius S,0
Lindbergh,0
Liouville,0
Lippmann,0
Lippmann J,0
Lodygin M,0
Lohrmann B,0
Lomonosov-Fleming,0
Longomontanus F,0
Longomontanus G,0
Longomontanus K,0
Longomontanus L,0
Lorentz,0
Lowell W,0
Lubbock,0
Lyell D,0
Lyman P,0
Lyot,0
Lyot C,0
Lyot D,0
Lyot E,0
Lyot N,0
Lyot P,0
M. Anderson,0
Mach,0
Mackin,0
Maclaurin G,0
Maclaurin J,0
Maclaurin U,0
Maclaurin X,0
Macrobius P,0
Maginus,0
Maginus A,0
Maginus F,0
Maginus H,0
Maginus Z,0
Main L,0
Mairan A,0
Mallet L,0
Malyy K,0
Malyy L,0
Mandel'shtam,0
Mandel'shtam F,0
Manners,0
Manzinus E,0
Manzinus F,0
Manzinus G,0
Manzinus H,0
Manzinus L,0
Manzinus R,0
Maraldi F,0
Marco Polo L,0
Marconi S,0
Marginis,0
Marinus E,0
Marinus F,0
Marinus H,0
Marinus N,0
Marius A,0
Maunder A,0
Maunder B,0
Maupertuis A,0
Maurolycus A,0
Maury,0
Maury N,0
McKellar B,0
McMath A,0
McMath M,0
McMath Q,0
Mechnikov G,0
Mee A,0
Mee B,0
Mee E,0
Meitner A,0
Meitner H,0
Meitner J,0
Meitner R,0
Melissa,0
Mendel B,0
Mendeleev,0
Mendel-Rydberg,0
Mercator G,0
Mercurius F,0
Mercurius G,0
Mersenius B,0
Mersenius C,0
Mersenius H,0
Mersenius S,0
Meshcherskiy K,0
Messala B,0
Messala J,0
Messala K,0
Messier,0
Metius B,0
Meton A,0
Middle Crescent,0
Mills C,0
Mills R,0
Mills W,0
Milne,0
Mineur D,0
Minkowski S,0
Mohorovicic A,0
Mohorovicic D,0
Mohorovicic W,0
Mohorovicic Z,0
Moigno A,0
Moretus C,0
Morley,0
Moscoviense,0
Moseley C,0
Moseley D,0
Mosting U,0
Mouchez J,0
Mouchez M,0
Mutus A,0
Mutus B,0
Mutus G,0
Mutus P,0
Mutus W,0
Mutus-Vlacq,0
Nansen E,0
Nansen U,0
Nasmyth D,0
Neander G,0
Neander H,0
Neander J,0
Neander K,0
Neander L,0
Neander N,0
Necho R,0
Necho V,0
Nectaris,0
Neujmin Q,0
Newcomb A,0
Newcomb G,0
Newcomb H,0
Newcomb Q,0
Newton E,0
Nicolai A,0
Nicolai H,0
Nicollet,0
Nikolaev J,0
Nikolya,0
Noggerath C,0
Noggerath D,0
Noggerath J,0
Nonius K,0
Nubium,0
Nunn,0
O'Day B,0
Oken E,0
Olbers B,0
Olbers S,0
Olbers W,0
Oppenheimer,0
Orientale,0
Orontius C,0
Orontius D,0
Osama,0
Pallas F,0
Palmieri E,0
Pannekoek S,0
Parenago T,0
Parenago Z,0
Parkhurst X,0
Parrot F,0
Parrot H,0
Pascal G,0
Pascal J,0
Pascal L,0
Pasteur,0
Pasteur E,0
Pasteur Z,0
Pavlov H,0
Peirce,0
Peirescius A,0
Peirescius B,0
Peirescius J,0
Pentland O,0
Petavius,0
Petermann A,0
Petermann C,0
Petermann E,0
Peters,0
Petrov A,0
Phillips A,0
Philolaus W,0
Phocylides G,0
Phocylides K,0
Phocylides KB,0
Phocylides N,0
Piazzi N,0
Piccolomini A,0
Piccolomini D,0
Piccolomini E,0
Piccolomini G,0
Piccolomini Q,0
Piccolomini R,0
Pickering,0
Pingre D,0
Pingre E,0
Pingre F,0
Pingre G,0
Pingre J,0
Pingre K,0
Pingre L,0
Pingre N,0
Pingre U,0
Pingre Y,0
Pingre-Hausen,0
Pirquet X,0
Pitatus B,0
Pitatus G,0
Pitatus H,0
Pitatus M,0
Pitatus P,0
Pitatus S,0
Pitatus X,0
Pitiscus C,0
Pitiscus G,0
Pitiscus K,0
Pizzetti W,0
Plana C,0
Planck,0
Planck A,0
Planck W,0
Plaskett S,0
Plaskett U,0
Playfair A,0
Plum,0
Plutarch C,0
Plutarch D,0
Plutarch G,0
Plutarch K,0
Plutarch N,0
Poczobutt,0
Pogson C,0
Poincare,0
Poinsot K,0
Poisson A,0
Poisson F,0
Poisson G,0
Poisson L,0
Poisson V,0
Polybius A,0
Polybius N,0
Polybius P,0
Poncelet B,0
Poncelet P,0
Poncelet Q,0
Pons B,0
Pons C,0
Pons D,0
Pontecoulant A,0
Pontecoulant D,0
Pontecoulant K,0
Pontecoulant L,0
Popov D,0
Posidonius B,0
Posidonius P,0
Powell,0
Prager E,0
Priestley X,0
Proclus A,0
Proclus K,0
Proclus S,0
Proclus U,0
Proclus V,0
Ptolemaeus,0
Ptolemaeus B,0
Purbach B,0
Purbach C,0
Purbach L,0
Purbach M,0
Purbach U,0
Purbach Y,0
Pythagoras B,0
Pythagoras G,0
Pythagoras N,0
Pytheas,0
Rabbi Levi B,0
Rabbi Levi F,0
Rabbi Levi P,0
Rabbi Levi S,0
Racah X,0
Ramon,0
Rayet H,0
Rayet P,0
Rayet Y,0
Rayleigh B,0
Reaumur A,0
Regnault C,0
Regnault W,0
Reichenbach F,0
Reichenbach G,0
Reichenbach J,0
Reichenbach N,0
Reichenbach U,0
Reichenbach Y,0
Reichenbach Z,0
Reimarus B,0
Repsold N,0
Respighi,0
Rhaeticus F,0
Rhaeticus L,0
Rheita F,0
Rheita G,0
Rhysling,0
Riccioli,0
Riccioli CA,0
Riccioli G,0
Riccioli H,0
Riccius D,0
Riccius G,0
Riccius H,0
Riccius M,0
Richards,0
Richardson,0
Ritchey J,0
Ritchey N,0
Ritter B,0
Roberts Q,0
Rocca C,0
Rocca L,0
Rocca T,0
Roche,0
Roche C,0
Romer G,0
Rontgen A,0
Rontgen B,0
Rosenberger K,0
Rosenberger S,0
Rothmann C,0
Rothmann L,0
Rothmann M,0
Rowland,0
Rowland G,0
Rozhdestvenskiy,0
Rumford F,0
Rutherford,0
Rutherfurd C,0
Ryder,0
Sacrobosco A,0
Sacrobosco B,0
Sacrobosco F,0
Sacrobosco G,0
Saenger C,0
Saenger Q,0
Safarik H,0
Safarik S,0
Saha M,0
Sanford C,0
Santbech B,0
Santbech C,0
Santbech J,0
Santbech M,0
Santbech W,0
Sasserides F,0
Sasserides S,0
Saussure A,0
Saussure C,0
Saussure CA,0
Saussure D,0
Scheiner D,0
Scheiner G,0
Schickard,0
Schickard A,0
Schickard B,0
Schickard C,0
Schickard F,0
Schickard H,0
Schickard K,0
Schickard S,0
Schiller,0
Schiller B,0
Schiller W,0
Schiller-Zucchius,0
Schliemann G,0
Schliemann W,0
Schluter S,0
Schomberger G,0
Schomberger H,0
Schomberger L,0
Schomberger Y,0
Schrodinger,0
Schrodinger J,0
Schuster J,0
Schuster K,0
Schuster P,0
Schuster Y,0
Schwabe D,0
Schwabe E,0
Schwabe G,0
Schwabe U,0
Schwarzschild,0
Schwarzschild Q,0
Schwarzschild S,0
Schwarzschild T,0
Scott M,0
Sechenov C,0
Segers,0
Segner C,0
Seneca A,0
Seneca D,0
Seneca E,0
Seneca F,0
Serenitatis,0
Shahinaz,0
Sharonov D,0
Sharonov F,0
Sharp A,0
Sharp-Apollo,0
Sherlock,0
Sherrington,0
Shorty,0
Shuckburgh A,0
Shuleykin,0
Sierpinski Q,0
Sikorsky Q,0
Sikorsky-Rittenhouse,0
Simpelius J,0
Simpelius L,0
Sirsalis B,0
Sirsalis F,0
Sirsalis T,0
Sisakyan C,0
Sisakyan E,0
Sklodowska D,0
Sklodowska J,0
Sklodowska R,0
Sklodowska Y,0
Slava,0
Smythii,0
Sniadecki F,0
Soddy E,0
Somerville,0
Sommerfeld,0
Sommering R,0
Sosigenes,0
South B,0
South Pole-Aitken,0
Spallanzani G,0
Spencer Jones H,0
Spencer Jones Q,0
Spook,0
Spot,0
Spur,0
Spurr,0
St. John A,0
St. John M,0
Stein L,0
Stein N,0
Steinheil E,0
Steinheil G,0
Steinheil X,0
Steinheil Y,0
Stella,0
Steno R,0
Stetson N,0
Stewart,0
Stevinus E,0
Stevinus H,0
Stevinus J,0
Stevinus L,0
Stiborius D,0
Stiborius E,0
Stiborius K,0
Stofler E,0
Stofler F,0
Stofler K,0
Stofler L,0
Stofler N,0
Strabo C,0
Stratton L,0
Stratton R,0
Street A,0
Street C,0
Struve,0
Struve B,0
Struve G,0
Struve L,0
Struve M,0
Subbotin Q,0
Subbotin R,0
Sumner G,0
Sundman V,0
Surveyor,0
Swann A,0
Svedberg,0
T. Mayer A,0
T. Mayer C,0
Tacquet B,0
Tannerus B,0
Tannerus C,0
Taruntius L,0
Taruntius W,0
Taruntius Z,0
Ten Bruggencate C,0
Tesla J,0
Thales A,0
Tharp,0
Thebit Q,0
Thebit S,0
Theon Junior,0
Theon Senior,0
Thomson W,0
Tikhomirov N,0
Tiling F,0
Tiling G,0
Timiryazev L,0
Tiselius E,0
Tisserand K,0
Titius N,0
Tolansky,0
Townley,0
Tralles A,0
Tranquillitatis,0
Triplet,0
Tsander,0
Tsander S,0
Tsiolkovskiy,0
Tsiolkovskiy-Stark,0
Tycho B,0
Tycho F,0
Tycho T,0
Tyndall S,0
Ukert N,0
Ukert R,0
W. Bond,0
W. Bond B,0
Valera,0
Walker N,0
Walker R,0
Walker Z,0
Walther D,0
Van de Graaff,0
Van de Graaff C,0
Van de Graaff F,0
Van de Graaff M,0
Van de Graaff Q,0
Van den Bergh M,0
Van den Bergh P,0
Van der Waals B,0
Van Gent T,0
Van Gent U,0
Van Serg,0
Wargentin B,0
Wargentin D,0
Wargentin E,0
Vasya,0
Watt F,0
Watt G,0
Watt H,0
Watt J,0
Watt N,0
Watts,0
Webb K,0
Vega J,0
Weigel A,0
Weigel D,0
Weigel H,0
Weinek G,0
Weinek K,0
Weird,0
Weiss E,0
Vendelinus L,0
Vendelinus N,0
Vendelinus P,0
Vening Meinesz Q,0
Vening Meinesz T,0
Ventris B,0
Ventris M,0
Ventris R,0
Werner A,0
Werner B,0
Werner H,0
Werner-Airy,0
Vertregt,0
Vertregt J,0
West,0
Vestine A,0
Vetchinkin P,0
Wexler H,0
Whewell,0
Whipple,0
Wiener H,0
Vil'ev J,0
Wilhelm B,0
Wilhelm C,0
Wilhelm E,0
Wilhelm G,0
Wilhelm J,0
Wilhelm O,0
Wilkins A,0
Wilkins C,0
Wilsing D,0
Wilsing T,0
Wilson A,0
Wilson F,0
Winkler A,0
Winkler E,0
Winthrop,0
Virchow,0
Vitello C,0
Vitello D,0
Vitruvius B,0
Vitruvius T,0
Vitya,0
Viviani N,0
Vlacq A,0
Vlacq B,0
Vlacq C,0
Wolf B,0
Woltjer T,0
von Baeyer,0
Von der Pahlen V,0
Von Karman,0
Von Karman M,0
Wurzelbauer A,0
Wurzelbauer Z,0
Xenophanes B,0
Xenophanes E,0
Xenophanes K,0
Zach L,0
Zagut D,0
Zagut P,0
Zeeman,0
Zeno E,0
Zeno F,0
Zeno H,0
Zeno J,0
Zeno U,0
Zeno X,0
Zernike T,0
Zhukovskiy T,0
Zucchius H,0
Zupus D,0
Zupus K,0
